Date,ProductName,Category,SalesVolume,PricePerUnit
1962-11-01,Banana,Fruit,109,2.66
1962-11-01,Carrot,Vegetable,137,3.73
1962-11-01,Orange,Fruit,30,4.34
1962-11-01,Tomato,Vegetable,102,2.74
1962-11-02,Apple,Fruit,108,1.75
1962-11-02,Banana,Fruit,36,3.58
1962-11-02,Carrot,Vegetable,70,2.94
1962-11-02,Orange,Fruit,98,2.17
1962-11-02,Tomato,Vegetable,69,2.98
1962-11-03,Apple,Fruit,28,2.85
1962-11-03,Banana,Fruit,57,4.0
1962-11-03,Carrot,Vegetable,96,4.72
1962-11-03,Orange,Fruit,137,1.51
1962-11-03,Tomato,Vegetable,102,4.38
1962-11-04,Apple,Fruit,63,3.28
1962-11-04,Banana,Fruit,58,4.22
1962-11-04,Carrot,Vegetable,73,2.86
1962-11-04,Orange,Fruit,28,3.87
1962-11-04,Tomato,Vegetable,78,1.68
1962-11-05,Apple,Fruit,137,2.5
1962-11-05,Banana,Fruit,149,3.45
1962-11-05,Carrot,Vegetable,123,1.67
1962-11-05,Orange,Fruit,76,2.13
1962-11-05,Tomato,Vegetable,25,4.37
1962-11-06,Apple,Fruit,24,4.09
1962-11-06,Banana,Fruit,24,3.37
1962-11-06,Carrot,Vegetable,95,2.33
1962-11-06,Orange,Fruit,140,4.82
1962-11-06,Tomato,Vegetable,133,2.35
1962-11-07,Apple,Fruit,21,4.11
1962-11-07,Banana,Fruit,100,3.22
1962-11-07,Carrot,Vegetable,97,4.98
1962-11-07,Orange,Fruit,52,4.2
1962-11-07,Tomato,Vegetable,41,2.42
1962-11-08,Apple,Fruit,139,2.9
1962-11-08,Banana,Fruit,70,4.63
1962-11-08,Carrot,Vegetable,139,3.08
1962-11-08,Orange,Fruit,97,1.37
1962-11-08,Tomato,Vegetable,44,3.3
1962-11-09,Apple,Fruit,85,2.89
1962-11-09,Banana,Fruit,36,3.76
1962-11-09,Carrot,Vegetable,104,2.31
1962-11-09,Orange,Fruit,42,4.97
1962-11-09,Tomato,Vegetable,131,3.24
1962-11-10,Apple,Fruit,137,4.68
1962-11-10,Banana,Fruit,96,2.16
1962-11-10,Carrot,Vegetable,136,4.09
1962-11-10,Orange,Fruit,108,2.7
1962-11-10,Tomato,Vegetable,113,1.81
1962-11-11,Apple,Fruit,25,3.13
1962-11-11,Banana,Fruit,76,2.53
1962-11-11,Carrot,Vegetable,131,2.24
1962-11-11,Orange,Fruit,48,2.21
1962-11-11,Tomato,Vegetable,56,2.56
1962-11-12,Apple,Fruit,50,3.95
1962-11-12,Banana,Fruit,111,3.14
1962-11-12,Carrot,Vegetable,124,4.32
1962-11-12,Orange,Fruit,45,4.28
1962-11-12,Tomato,Vegetable,111,3.12
1962-11-13,Apple,Fruit,43,4.03
1962-11-13,Banana,Fruit,32,4.44
1962-11-13,Carrot,Vegetable,96,3.14
1962-11-13,Orange,Fruit,132,3.16
1962-11-13,Tomato,Vegetable,110,3.32
1962-11-14,Apple,Fruit,131,2.33
1962-11-14,Banana,Fruit,89,4.75
1962-11-14,Carrot,Vegetable,140,4.26
1962-11-14,Orange,Fruit,23,1.33
1962-11-14,Tomato,Vegetable,111,4.37
1962-11-15,Apple,Fruit,44,2.16
1962-11-15,Banana,Fruit,127,4.68
1962-11-15,Carrot,Vegetable,24,2.57
1962-11-15,Orange,Fruit,94,1.11
1962-11-15,Tomato,Vegetable,75,3.65
1962-11-16,Apple,Fruit,80,2.29
1962-11-16,Banana,Fruit,112,2.68
1962-11-16,Carrot,Vegetable,30,1.26
1962-11-16,Orange,Fruit,50,1.9
1962-11-16,Tomato,Vegetable,40,4.92
1962-11-17,Apple,Fruit,117,2.31
1962-11-17,Banana,Fruit,26,3.67
1962-11-17,Carrot,Vegetable,122,3.7
1962-11-17,Orange,Fruit,98,1.34
1962-11-17,Tomato,Vegetable,115,3.4
1962-11-18,Apple,Fruit,98,4.53
1962-11-18,Banana,Fruit,26,4.3
1962-11-18,Carrot,Vegetable,116,3.65
1962-11-18,Orange,Fruit,27,1.56
1962-11-18,Tomato,Vegetable,42,3.11
1962-11-19,Apple,Fruit,123,3.31
1962-11-19,Banana,Fruit,24,2.91
1962-11-19,Carrot,Vegetable,22,2.36
1962-11-19,Orange,Fruit,25,3.84
1962-11-19,Tomato,Vegetable,91,3.04
1962-11-20,Apple,Fruit,47,1.22
1962-11-20,Banana,Fruit,132,2.32
1962-11-20,Carrot,Vegetable,143,4.37
1962-11-20,Orange,Fruit,115,2.59
1962-11-20,Tomato,Vegetable,63,2.75
1962-11-21,Apple,Fruit,133,2.19
1962-11-21,Banana,Fruit,49,4.08
1962-11-21,Carrot,Vegetable,100,3.03
1962-11-21,Orange,Fruit,64,3.66
1962-11-21,Tomato,Vegetable,34,1.44
1962-11-22,Apple,Fruit,31,4.11
1962-11-22,Banana,Fruit,149,1.44
1962-11-22,Carrot,Vegetable,97,3.79
1962-11-22,Orange,Fruit,96,4.68
1962-11-22,Tomato,Vegetable,88,4.79
1962-11-23,Apple,Fruit,92,2.37
1962-11-23,Banana,Fruit,54,2.31
1962-11-23,Carrot,Vegetable,22,1.77
1962-11-23,Orange,Fruit,70,1.06
1962-11-23,Tomato,Vegetable,72,3.76
1962-11-24,Apple,Fruit,117,2.35
1962-11-24,Banana,Fruit,81,4.66
1962-11-24,Carrot,Vegetable,72,4.16
1962-11-24,Orange,Fruit,50,4.02
1962-11-24,Tomato,Vegetable,111,2.7
1962-11-25,Apple,Fruit,57,3.27
1962-11-25,Banana,Fruit,42,2.74
1962-11-25,Carrot,Vegetable,55,3.83
1962-11-25,Orange,Fruit,144,4.92
1962-11-25,Tomato,Vegetable,53,1.27
1962-11-26,Apple,Fruit,36,3.71
1962-11-26,Banana,Fruit,105,2.91
1962-11-26,Carrot,Vegetable,121,2.93
1962-11-26,Orange,Fruit,77,3.81
1962-11-26,Tomato,Vegetable,52,1.42
1962-11-27,Apple,Fruit,53,3.76
1962-11-27,Banana,Fruit,131,4.91
1962-11-27,Carrot,Vegetable,67,2.05
1962-11-27,Orange,Fruit,55,1.4
1962-11-27,Tomato,Vegetable,127,2.18
1962-11-28,Apple,Fruit,139,1.72
1962-11-28,Banana,Fruit,96,2.52
1962-11-28,Carrot,Vegetable,95,2.51
1962-11-28,Orange,Fruit,99,4.01
1962-11-28,Tomato,Vegetable,115,2.72
1962-11-29,Apple,Fruit,32,1.85
1962-11-29,Banana,Fruit,109,3.43
1962-11-29,Carrot,Vegetable,86,1.7
1962-11-29,Orange,Fruit,61,3.43
1962-11-29,Tomato,Vegetable,129,2.11
1962-11-30,Apple,Fruit,46,4.21
1962-11-30,Banana,Fruit,130,4.38
1962-11-30,Carrot,Vegetable,126,2.74
1962-11-30,Orange,Fruit,73,1.3
1962-11-30,Tomato,Vegetable,119,2.43
1962-12-01,Apple,Fruit,105,1.62
1962-12-01,Banana,Fruit,108,2.33
1962-12-01,Carrot,Vegetable,108,4.6
1962-12-01,Orange,Fruit,78,2.17
1962-12-01,Tomato,Vegetable,126,2.29
1962-12-02,Apple,Fruit,53,3.04
1962-12-02,Banana,Fruit,144,4.36
1962-12-02,Carrot,Vegetable,138,3.46
1962-12-02,Orange,Fruit,21,2.59
1962-12-02,Tomato,Vegetable,61,2.16
1962-12-03,Apple,Fruit,137,3.9
1962-12-03,Banana,Fruit,124,4.64
1962-12-03,Carrot,Vegetable,148,4.18
1962-12-03,Orange,Fruit,26,1.66
1962-12-03,Tomato,Vegetable,136,4.52
1962-12-04,Apple,Fruit,66,4.88
1962-12-04,Banana,Fruit,98,3.33
1962-12-04,Carrot,Vegetable,20,2.95
1962-12-04,Orange,Fruit,30,3.25
1962-12-04,Tomato,Vegetable,95,4.96
1962-12-05,Apple,Fruit,44,4.24
1962-12-05,Banana,Fruit,81,1.65
1962-12-05,Carrot,Vegetable,79,4.69
1962-12-05,Orange,Fruit,76,1.9
1962-12-05,Tomato,Vegetable,61,3.02
1962-12-06,Apple,Fruit,138,1.9
1962-12-06,Banana,Fruit,89,1.17
1962-12-06,Carrot,Vegetable,96,3.01
1962-12-06,Orange,Fruit,20,2.43
1962-12-06,Tomato,Vegetable,136,3.89
1962-12-07,Apple,Fruit,95,3.29
1962-12-07,Banana,Fruit,100,4.86
1962-12-07,Carrot,Vegetable,102,2.29
1962-12-07,Orange,Fruit,149,3.94
1962-12-07,Tomato,Vegetable,69,1.72
1962-12-08,Apple,Fruit,69,4.36
1962-12-08,Banana,Fruit,61,3.02
1962-12-08,Carrot,Vegetable,147,3.43
1962-12-08,Orange,Fruit,63,1.47
1962-12-08,Tomato,Vegetable,106,2.09
1962-12-09,Apple,Fruit,143,2.57
1962-12-09,Banana,Fruit,76,2.22
1962-12-09,Carrot,Vegetable,146,1.94
1962-12-09,Orange,Fruit,20,2.29
1962-12-09,Tomato,Vegetable,87,4.81
1962-12-10,Apple,Fruit,127,1.75
1962-12-10,Banana,Fruit,20,3.46
1962-12-10,Carrot,Vegetable,141,4.75
1962-12-10,Orange,Fruit,133,1.47
1962-12-10,Tomato,Vegetable,44,2.2
1962-12-11,Apple,Fruit,85,3.61
1962-12-11,Banana,Fruit,114,3.17
1962-12-11,Carrot,Vegetable,125,3.04
1962-12-11,Orange,Fruit,108,3.83
1962-12-11,Tomato,Vegetable,122,2.89
1962-12-12,Apple,Fruit,121,3.74
1962-12-12,Banana,Fruit,76,4.81
1962-12-12,Carrot,Vegetable,78,4.28
1962-12-12,Orange,Fruit,29,4.45
1962-12-12,Tomato,Vegetable,146,3.7
1962-12-13,Apple,Fruit,87,2.81
1962-12-13,Banana,Fruit,67,2.44
1962-12-13,Carrot,Vegetable,100,1.96
1962-12-13,Orange,Fruit,62,4.23
1962-12-13,Tomato,Vegetable,117,1.25
1962-12-14,Apple,Fruit,62,2.85
1962-12-14,Banana,Fruit,138,3.87
1962-12-14,Carrot,Vegetable,78,4.79
1962-12-14,Orange,Fruit,41,2.32
1962-12-14,Tomato,Vegetable,25,1.82
1962-12-15,Apple,Fruit,80,2.8
1962-12-15,Banana,Fruit,48,3.14
1962-12-15,Carrot,Vegetable,143,4.96
1962-12-15,Orange,Fruit,44,2.91
1962-12-15,Tomato,Vegetable,117,1.3
1962-12-16,Apple,Fruit,66,1.44
1962-12-16,Banana,Fruit,112,1.64
1962-12-16,Carrot,Vegetable,110,4.39
1962-12-16,Orange,Fruit,64,3.87
1962-12-16,Tomato,Vegetable,136,1.76
1962-12-17,Apple,Fruit,79,2.49
1962-12-17,Banana,Fruit,92,2.42
1962-12-17,Carrot,Vegetable,120,4.66
1962-12-17,Orange,Fruit,79,4.2
1962-12-17,Tomato,Vegetable,143,3.31
1962-12-18,Apple,Fruit,105,4.35
1962-12-18,Banana,Fruit,126,1.16
1962-12-18,Carrot,Vegetable,148,2.94
1962-12-18,Orange,Fruit,70,2.1
1962-12-18,Tomato,Vegetable,45,1.25
1962-12-19,Apple,Fruit,98,3.21
1962-12-19,Banana,Fruit,109,4.97
1962-12-19,Carrot,Vegetable,77,3.09
1962-12-19,Orange,Fruit,42,4.26
1962-12-19,Tomato,Vegetable,69,2.52
1962-12-20,Apple,Fruit,131,2.88
1962-12-20,Banana,Fruit,134,4.32
1962-12-20,Carrot,Vegetable,95,2.61
1962-12-20,Orange,Fruit,134,3.74
1962-12-20,Tomato,Vegetable,86,3.43
1962-12-21,Apple,Fruit,134,1.54
1962-12-21,Banana,Fruit,97,4.55
1962-12-21,Carrot,Vegetable,55,4.71
1962-12-21,Orange,Fruit,98,4.8
1962-12-21,Tomato,Vegetable,42,4.5
1962-12-22,Apple,Fruit,148,3.75
1962-12-22,Banana,Fruit,39,4.65
1962-12-22,Carrot,Vegetable,21,3.48
1962-12-22,Orange,Fruit,114,1.99
1962-12-22,Tomato,Vegetable,136,2.59
1962-12-23,Apple,Fruit,131,1.69
1962-12-23,Banana,Fruit,43,3.46
1962-12-23,Carrot,Vegetable,23,4.51
1962-12-23,Orange,Fruit,43,3.1
1962-12-23,Tomato,Vegetable,138,1.91
1962-12-24,Apple,Fruit,147,1.1
1962-12-24,Banana,Fruit,66,2.83
1962-12-24,Carrot,Vegetable,132,1.85
1962-12-24,Orange,Fruit,56,4.8
1962-12-24,Tomato,Vegetable,75,1.38
1962-12-25,Apple,Fruit,47,1.3
1962-12-25,Banana,Fruit,136,2.31
1962-12-25,Carrot,Vegetable,99,2.35
1962-12-25,Orange,Fruit,102,3.36
1962-12-25,Tomato,Vegetable,93,4.18
1962-12-26,Apple,Fruit,98,1.71
1962-12-26,Banana,Fruit,142,4.34
1962-12-26,Carrot,Vegetable,99,2.25
1962-12-26,Orange,Fruit,119,4.49
1962-12-26,Tomato,Vegetable,148,1.62
1962-12-27,Apple,Fruit,59,2.43
1962-12-27,Banana,Fruit,56,4.83
1962-12-27,Carrot,Vegetable,122,4.49
1962-12-27,Orange,Fruit,91,3.37
1962-12-27,Tomato,Vegetable,57,4.96
1962-12-28,Apple,Fruit,69,2.09
1962-12-28,Banana,Fruit,100,2.48
1962-12-28,Carrot,Vegetable,57,3.33
1962-12-28,Orange,Fruit,52,1.57
1962-12-28,Tomato,Vegetable,30,1.03
1962-12-29,Apple,Fruit,112,3.39
1962-12-29,Banana,Fruit,124,3.26
1962-12-29,Carrot,Vegetable,121,1.87
1962-12-29,Orange,Fruit,133,1.5
1962-12-29,Tomato,Vegetable,147,1.63
1962-12-30,Apple,Fruit,99,2.85
1962-12-30,Banana,Fruit,123,2.44
1962-12-30,Carrot,Vegetable,129,4.79
1962-12-30,Orange,Fruit,93,2.83
1962-12-30,Tomato,Vegetable,73,4.55
1962-12-31,Apple,Fruit,116,2.07
1962-12-31,Banana,Fruit,106,2.09
1962-12-31,Carrot,Vegetable,30,3.69
1962-12-31,Orange,Fruit,21,4.43
1962-12-31,Tomato,Vegetable,59,4.86
1963-01-01,Apple,Fruit,51,4.15
1963-01-01,Banana,Fruit,107,4.89
1963-01-01,Carrot,Vegetable,92,3.77
1963-01-01,Orange,Fruit,55,1.75
1963-01-01,Tomato,Vegetable,118,2.35
1963-01-02,Apple,Fruit,134,4.63
1963-01-02,Banana,Fruit,94,1.77
1963-01-02,Carrot,Vegetable,82,1.56
1963-01-02,Orange,Fruit,144,1.78
1963-01-02,Tomato,Vegetable,46,2.29
1963-01-03,Apple,Fruit,130,1.27
1963-01-03,Banana,Fruit,102,4.59
1963-01-03,Carrot,Vegetable,21,1.76
1963-01-03,Orange,Fruit,148,4.1
1963-01-03,Tomato,Vegetable,36,1.15
1963-01-04,Apple,Fruit,136,1.44
1963-01-04,Banana,Fruit,118,3.81
1963-01-04,Carrot,Vegetable,134,3.34
1963-01-04,Orange,Fruit,45,4.23
1963-01-04,Tomato,Vegetable,97,1.62
1963-01-05,Apple,Fruit,101,4.56
1963-01-05,Banana,Fruit,140,3.43
1963-01-05,Carrot,Vegetable,57,3.5
1963-01-05,Orange,Fruit,60,4.74
1963-01-05,Tomato,Vegetable,21,4.36
1963-01-06,Apple,Fruit,65,3.03
1963-01-06,Banana,Fruit,55,3.27
1963-01-06,Carrot,Vegetable,22,3.45
1963-01-06,Orange,Fruit,108,4.69
1963-01-06,Tomato,Vegetable,124,3.5
1963-01-07,Apple,Fruit,116,2.79
1963-01-07,Banana,Fruit,61,4.05
1963-01-07,Carrot,Vegetable,132,2.82
1963-01-07,Orange,Fruit,88,1.58
1963-01-07,Tomato,Vegetable,88,1.81
1963-01-08,Apple,Fruit,68,3.68
1963-01-08,Banana,Fruit,61,4.4
1963-01-08,Carrot,Vegetable,149,2.41
1963-01-08,Orange,Fruit,29,2.6
1963-01-08,Tomato,Vegetable,87,1.04
1963-01-09,Apple,Fruit,27,3.39
1963-01-09,Banana,Fruit,99,4.16
1963-01-09,Carrot,Vegetable,127,1.18
1963-01-09,Orange,Fruit,42,4.47
1963-01-09,Tomato,Vegetable,65,1.31
1963-01-10,Apple,Fruit,131,3.51
1963-01-10,Banana,Fruit,107,1.39
1963-01-10,Carrot,Vegetable,110,2.65
1963-01-10,Orange,Fruit,107,2.7
1963-01-10,Tomato,Vegetable,107,4.78
1963-01-11,Apple,Fruit,73,1.42
1963-01-11,Banana,Fruit,119,3.46
1963-01-11,Carrot,Vegetable,110,2.16
1963-01-11,Orange,Fruit,100,2.01
1963-01-11,Tomato,Vegetable,61,3.15
1963-01-12,Apple,Fruit,79,2.87
1963-01-12,Banana,Fruit,58,3.7
1963-01-12,Carrot,Vegetable,66,1.04
1963-01-12,Orange,Fruit,57,4.65
1963-01-12,Tomato,Vegetable,56,4.26
1963-01-13,Apple,Fruit,100,2.02
1963-01-13,Banana,Fruit,125,1.82
1963-01-13,Carrot,Vegetable,147,2.27
1963-01-13,Orange,Fruit,120,2.28
1963-01-13,Tomato,Vegetable,46,2.31
1963-01-14,Apple,Fruit,46,1.87
1963-01-14,Banana,Fruit,91,2.81
1963-01-14,Carrot,Vegetable,50,1.87
1963-01-14,Orange,Fruit,49,2.1
1963-01-14,Tomato,Vegetable,115,2.59
1963-01-15,Apple,Fruit,53,3.54
1963-01-15,Banana,Fruit,67,3.26
1963-01-15,Carrot,Vegetable,90,4.48
1963-01-15,Orange,Fruit,71,2.05
1963-01-15,Tomato,Vegetable,28,4.81
1963-01-16,Apple,Fruit,130,2.68
1963-01-16,Banana,Fruit,63,2.1
1963-01-16,Carrot,Vegetable,119,4.23
1963-01-16,Orange,Fruit,139,4.83
1963-01-16,Tomato,Vegetable,110,2.31
1963-01-17,Apple,Fruit,138,1.13
1963-01-17,Banana,Fruit,42,4.99
1963-01-17,Carrot,Vegetable,46,4.62
1963-01-17,Orange,Fruit,80,3.98
1963-01-17,Tomato,Vegetable,34,3.73
1963-01-18,Apple,Fruit,62,3.29
1963-01-18,Banana,Fruit,35,2.66
1963-01-18,Carrot,Vegetable,107,1.26
1963-01-18,Orange,Fruit,120,2.23
1963-01-18,Tomato,Vegetable,91,1.1
1963-01-19,Apple,Fruit,109,2.15
1963-01-19,Banana,Fruit,43,1.38
1963-01-19,Carrot,Vegetable,25,4.02
1963-01-19,Orange,Fruit,55,4.53
1963-01-19,Tomato,Vegetable,58,1.8
1963-01-20,Apple,Fruit,77,3.98
1963-01-20,Banana,Fruit,147,3.97
1963-01-20,Carrot,Vegetable,107,3.04
1963-01-20,Orange,Fruit,145,2.65
1963-01-20,Tomato,Vegetable,80,1.96
1963-01-21,Apple,Fruit,77,1.42
1963-01-21,Banana,Fruit,67,2.88
1963-01-21,Carrot,Vegetable,144,4.97
1963-01-21,Orange,Fruit,101,2.75
1963-01-21,Tomato,Vegetable,20,3.55
1963-01-22,Apple,Fruit,136,1.67
1963-01-22,Banana,Fruit,140,4.91
1963-01-22,Carrot,Vegetable,149,2.86
1963-01-22,Orange,Fruit,71,2.55
1963-01-22,Tomato,Vegetable,60,3.72
1963-01-23,Apple,Fruit,91,4.91
1963-01-23,Banana,Fruit,75,3.96
1963-01-23,Carrot,Vegetable,135,4.73
1963-01-23,Orange,Fruit,57,3.34
1963-01-23,Tomato,Vegetable,73,1.9
1963-01-24,Apple,Fruit,94,3.79
1963-01-24,Banana,Fruit,42,3.3
1963-01-24,Carrot,Vegetable,85,2.71
1963-01-24,Orange,Fruit,49,2.82
1963-01-24,Tomato,Vegetable,115,1.68
1963-01-25,Apple,Fruit,79,1.71
1963-01-25,Banana,Fruit,44,1.26
1963-01-25,Carrot,Vegetable,67,4.46
1963-01-25,Orange,Fruit,29,1.01
1963-01-25,Tomato,Vegetable,98,1.66
1963-01-26,Apple,Fruit,139,1.47
1963-01-26,Banana,Fruit,86,2.16
1963-01-26,Carrot,Vegetable,83,1.31
1963-01-26,Orange,Fruit,75,1.71
1963-01-26,Tomato,Vegetable,131,4.57
1963-01-27,Apple,Fruit,71,1.95
1963-01-27,Banana,Fruit,25,1.53
1963-01-27,Carrot,Vegetable,44,2.21
1963-01-27,Orange,Fruit,111,2.59
1963-01-27,Tomato,Vegetable,57,2.89
1963-01-28,Apple,Fruit,22,2.75
1963-01-28,Banana,Fruit,111,3.25
1963-01-28,Carrot,Vegetable,103,4.9
1963-01-28,Orange,Fruit,27,2.08
1963-01-28,Tomato,Vegetable,76,4.41
1963-01-29,Apple,Fruit,22,4.11
1963-01-29,Banana,Fruit,98,3.62
1963-01-29,Carrot,Vegetable,23,4.49
1963-01-29,Orange,Fruit,119,3.9
1963-01-29,Tomato,Vegetable,145,1.34
1963-01-30,Apple,Fruit,134,4.55
1963-01-30,Banana,Fruit,137,4.29
1963-01-30,Carrot,Vegetable,47,2.74
1963-01-30,Orange,Fruit,121,1.37
1963-01-30,Tomato,Vegetable,93,2.32
1963-01-31,Apple,Fruit,76,2.91
1963-01-31,Banana,Fruit,57,4.4
1963-01-31,Carrot,Vegetable,44,1.35
1963-01-31,Orange,Fruit,45,2.76
1963-01-31,Tomato,Vegetable,61,3.75
1963-02-01,Apple,Fruit,26,1.04
1963-02-01,Banana,Fruit,147,3.18
1963-02-01,Carrot,Vegetable,87,3.93
1963-02-01,Orange,Fruit,141,1.87
1963-02-01,Tomato,Vegetable,31,2.18
1963-02-02,Apple,Fruit,111,4.37
1963-02-02,Banana,Fruit,141,2.42
1963-02-02,Carrot,Vegetable,37,3.09
1963-02-02,Orange,Fruit,126,3.46
1963-02-02,Tomato,Vegetable,21,4.42
1963-02-03,Apple,Fruit,115,2.76
1963-02-03,Banana,Fruit,78,3.35
1963-02-03,Carrot,Vegetable,57,2.1
1963-02-03,Orange,Fruit,31,3.38
1963-02-03,Tomato,Vegetable,82,1.38
1963-02-04,Apple,Fruit,125,2.09
1963-02-04,Banana,Fruit,28,3.98
1963-02-04,Carrot,Vegetable,106,4.85
1963-02-04,Orange,Fruit,97,1.81
1963-02-04,Tomato,Vegetable,114,2.6
1963-02-05,Apple,Fruit,101,1.84
1963-02-05,Banana,Fruit,43,2.08
1963-02-05,Carrot,Vegetable,87,3.52
1963-02-05,Orange,Fruit,88,2.17
1963-02-05,Tomato,Vegetable,65,3.39
1963-02-06,Apple,Fruit,128,2.24
1963-02-06,Banana,Fruit,23,3.99
1963-02-06,Carrot,Vegetable,90,1.16
1963-02-06,Orange,Fruit,28,3.52
1963-02-06,Tomato,Vegetable,120,2.35
1963-02-07,Apple,Fruit,101,3.43
1963-02-07,Banana,Fruit,145,2.09
1963-02-07,Carrot,Vegetable,127,4.51
1963-02-07,Orange,Fruit,61,2.76
1963-02-07,Tomato,Vegetable,65,3.69
1963-02-08,Apple,Fruit,36,4.07
1963-02-08,Banana,Fruit,29,4.91
1963-02-08,Carrot,Vegetable,46,3.88
1963-02-08,Orange,Fruit,117,1.34
1963-02-08,Tomato,Vegetable,100,3.99
1963-02-09,Apple,Fruit,116,3.14
1963-02-09,Banana,Fruit,77,1.14
1963-02-09,Carrot,Vegetable,77,2.86
1963-02-09,Orange,Fruit,63,2.33
1963-02-09,Tomato,Vegetable,44,4.74
1963-02-10,Apple,Fruit,77,2.35
1963-02-10,Banana,Fruit,118,3.57
1963-02-10,Carrot,Vegetable,97,2.73
1963-02-10,Orange,Fruit,129,1.92
1963-02-10,Tomato,Vegetable,108,2.71
1963-02-11,Apple,Fruit,144,4.27
1963-02-11,Banana,Fruit,64,4.89
1963-02-11,Carrot,Vegetable,42,4.84
1963-02-11,Orange,Fruit,147,2.79
1963-02-11,Tomato,Vegetable,84,1.96
1963-02-12,Apple,Fruit,113,3.65
1963-02-12,Banana,Fruit,28,4.26
1963-02-12,Carrot,Vegetable,56,1.01
1963-02-12,Orange,Fruit,64,2.4
1963-02-12,Tomato,Vegetable,96,3.99
1963-02-13,Apple,Fruit,112,4.67
1963-02-13,Banana,Fruit,92,1.34
1963-02-13,Carrot,Vegetable,68,3.25
1963-02-13,Orange,Fruit,72,3.29
1963-02-13,Tomato,Vegetable,83,2.79
1963-02-14,Apple,Fruit,29,1.71
1963-02-14,Banana,Fruit,97,4.83
1963-02-14,Carrot,Vegetable,60,2.93
1963-02-14,Orange,Fruit,88,4.43
1963-02-14,Tomato,Vegetable,49,4.78
1963-02-15,Apple,Fruit,141,2.81
1963-02-15,Banana,Fruit,133,1.57
1963-02-15,Carrot,Vegetable,84,4.28
1963-02-15,Orange,Fruit,96,4.08
1963-02-15,Tomato,Vegetable,96,4.05
1963-02-16,Apple,Fruit,121,3.89
1963-02-16,Banana,Fruit,130,4.89
1963-02-16,Carrot,Vegetable,101,2.3
1963-02-16,Orange,Fruit,28,4.98
1963-02-16,Tomato,Vegetable,146,2.57
1963-02-17,Apple,Fruit,148,2.82
1963-02-17,Banana,Fruit,55,3.56
1963-02-17,Carrot,Vegetable,144,2.44
1963-02-17,Orange,Fruit,88,1.41
1963-02-17,Tomato,Vegetable,132,3.57
1963-02-18,Apple,Fruit,112,3.32
1963-02-18,Banana,Fruit,72,1.09
1963-02-18,Carrot,Vegetable,112,1.85
1963-02-18,Orange,Fruit,30,4.17
1963-02-18,Tomato,Vegetable,35,3.68
1963-02-19,Apple,Fruit,37,2.37
1963-02-19,Banana,Fruit,88,1.48
1963-02-19,Carrot,Vegetable,57,2.06
1963-02-19,Orange,Fruit,95,1.44
1963-02-19,Tomato,Vegetable,93,2.6
1963-02-20,Apple,Fruit,42,4.07
1963-02-20,Banana,Fruit,91,1.57
1963-02-20,Carrot,Vegetable,63,3.76
1963-02-20,Orange,Fruit,73,4.65
1963-02-20,Tomato,Vegetable,45,4.12
1963-02-21,Apple,Fruit,21,2.48
1963-02-21,Banana,Fruit,133,3.71
1963-02-21,Carrot,Vegetable,136,2.56
1963-02-21,Orange,Fruit,103,4.28
1963-02-21,Tomato,Vegetable,128,3.36
1963-02-22,Apple,Fruit,113,4.81
1963-02-22,Banana,Fruit,104,4.14
1963-02-22,Carrot,Vegetable,145,3.7
1963-02-22,Orange,Fruit,61,1.86
1963-02-22,Tomato,Vegetable,72,4.45
1963-02-23,Apple,Fruit,34,3.27
1963-02-23,Banana,Fruit,76,3.24
1963-02-23,Carrot,Vegetable,20,1.98
1963-02-23,Orange,Fruit,125,2.26
1963-02-23,Tomato,Vegetable,109,4.56
1963-02-24,Apple,Fruit,33,1.7
1963-02-24,Banana,Fruit,68,2.39
1963-02-24,Carrot,Vegetable,120,3.55
1963-02-24,Orange,Fruit,148,3.72
1963-02-24,Tomato,Vegetable,122,1.36
1963-02-25,Apple,Fruit,117,1.96
1963-02-25,Banana,Fruit,72,4.61
1963-02-25,Carrot,Vegetable,39,2.54
1963-02-25,Orange,Fruit,56,4.66
1963-02-25,Tomato,Vegetable,129,3.14
1963-02-26,Apple,Fruit,111,2.69
1963-02-26,Banana,Fruit,96,1.23
1963-02-26,Carrot,Vegetable,147,1.0
1963-02-26,Orange,Fruit,94,3.17
1963-02-26,Tomato,Vegetable,148,1.67
1963-02-27,Apple,Fruit,52,4.09
1963-02-27,Banana,Fruit,112,2.99
1963-02-27,Carrot,Vegetable,88,3.22
1963-02-27,Orange,Fruit,53,1.17
1963-02-27,Tomato,Vegetable,121,4.8
1963-02-28,Apple,Fruit,31,4.91
1963-02-28,Banana,Fruit,90,1.53
1963-02-28,Carrot,Vegetable,72,3.41
1963-02-28,Orange,Fruit,63,2.69
1963-02-28,Tomato,Vegetable,83,3.81
1963-03-01,Apple,Fruit,139,1.91
1963-03-01,Banana,Fruit,114,1.57
1963-03-01,Carrot,Vegetable,149,4.05
1963-03-01,Orange,Fruit,68,2.94
1963-03-01,Tomato,Vegetable,35,2.34
1963-03-02,Apple,Fruit,40,3.77
1963-03-02,Banana,Fruit,97,2.08
1963-03-02,Carrot,Vegetable,76,1.03
1963-03-02,Orange,Fruit,23,1.48
1963-03-02,Tomato,Vegetable,82,3.49
1963-03-03,Apple,Fruit,67,3.38
1963-03-03,Banana,Fruit,136,4.87
1963-03-03,Carrot,Vegetable,25,2.16
